C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_15_396.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_15_396.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_15_396.jpg, 0, 0, 0, 7.782422E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_15_503.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_15_503.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_15_503.jpg, 0, 0, 0, 7.781308E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_15_608.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_15_608.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_15_608.jpg, 0, 0, 0, 7.785345E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_15_709.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_15_709.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_15_709.jpg, 0, 0, 0, 7.812097E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_15_810.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_15_810.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_15_810.jpg, 0, 0, 0, 7.812385E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_15_919.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_15_919.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_15_919.jpg, 0, 0, 0, 7.852775E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_018.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_018.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_018.jpg, 0, 0, 0, 7.816684E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_123.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_123.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_123.jpg, 0, 0, 0, 7.808773E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_231.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_231.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_231.jpg, 0, 0, 0, 7.866356E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_338.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_338.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_338.jpg, 0, 0, 0, 7.910375E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_442.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_442.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_442.jpg, 0, 0, 0, 8.355056E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_548.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_548.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_548.jpg, 0, 0, 0, 7.867417E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_653.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_653.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_653.jpg, 0, 0, 0, 8.016146E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_756.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_756.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_756.jpg, 0, 0, 0, 7.83122E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_16_872.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_16_872.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_16_872.jpg, 0, 0, 0, 7.983355E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_006.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_006.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_006.jpg, 0, 0, 0, 7.881565E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_128.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_128.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_128.jpg, 0, 0, 0, 7.833308E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_232.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_232.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_232.jpg, 0, 0, 0, 7.819199E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_334.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_334.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_334.jpg, 0, 0, 0, 8.005615E-05
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_440.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_440.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_440.jpg, 0, 0.1462428, 0, 0.08964147
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_545.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_545.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_545.jpg, 0, 0.4338018, 0, 0.4174581
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_646.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_646.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_646.jpg, 0, 0.7436146, 0, 1.125327
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_751.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_751.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_751.jpg, 0, 1, 0, 2.210731
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_858.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_858.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_858.jpg, 0, 1, 0, 3.605765
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_17_964.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_17_964.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_17_964.jpg, 0, 1, 0, 4.776654
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_070.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_070.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_070.jpg, 0, 1, 0, 5.934835
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_174.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_174.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_174.jpg, -0.1627089, 0.9285241, 0, 7.057987
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_275.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_275.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_275.jpg, -0.4631115, 0.6281215, 0, 7.838011
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_374.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_374.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_374.jpg, -0.2581254, 0.3244371, 0, 8.293923
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_482.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_482.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_482.jpg, 0, 0, 0, 8.366049
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_584.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_584.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_584.jpg, 0, 0, 0, 8.280897
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_686.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_686.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_686.jpg, 0, 0.2853045, 0, 8.384469
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_787.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_787.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_787.jpg, 0, 0.5887027, 0, 8.851337
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_890.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_890.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_890.jpg, 0, 0.8937595, 0, 9.675707
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_18_998.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_18_998.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_18_998.jpg, -0.3209529, 0.931861, 0, 10.94649
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_102.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_102.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_102.jpg, -0.63528, 0.6175339, 0, 11.80955
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_208.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_208.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_208.jpg, -0.9281613, 0.3246526, 0, 11.82305
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_319.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_319.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_319.jpg, -0.8780512, 0, 0, 11.7349
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_423.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_423.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_423.jpg, -0.5680496, 0, 0, 11.74848
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_523.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_523.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_523.jpg, -0.2874424, 0, 0, 11.63393
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_633.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_633.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_633.jpg, 0, 0, 0, 11.57465
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_737.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_737.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_737.jpg, 0, 0, 0, 11.50516
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_846.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_846.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_846.jpg, 0, 0.0446034, 0, 11.42313
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_19_950.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_19_950.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_19_950.jpg, 0, 0.3345387, 0, 11.57931
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_051.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_051.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_051.jpg, 0, 0.6377513, 0, 11.97167
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_172.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_172.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_172.jpg, 0, 0.9818816, 0, 12.93598
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_262.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_262.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_262.jpg, 0, 1, 0, 13.92695
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_366.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_366.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_366.jpg, 0, 1, 0, 15.11868
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_472.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_472.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_472.jpg, 0, 1, 0, 16.04836
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_579.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_579.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_579.jpg, -0.1722924, 1, 0, 17.28951
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_701.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_701.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_701.jpg, -0.5374668, 1, 0, 18.40501
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_808.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_808.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_808.jpg, -0.6125115, 0.7045789, 0, 19.21417
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_20_915.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_20_915.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_20_915.jpg, -0.2952585, 0.3873259, 0, 19.48809
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_024.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_024.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_024.jpg, 0, 0.02991552, 0, 19.5044
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_126.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_126.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_126.jpg, 0, 0, 0, 19.61405
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_230.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_230.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_230.jpg, 0, 0.2852778, 0, 19.205
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_340.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_340.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_340.jpg, 0, 0.6357912, 0, 19.72301
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_440.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_440.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_440.jpg, 0, 0.9397539, 0, 20.6811
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_552.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_552.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_552.jpg, 0, 1, 0, 21.58415
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_657.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_657.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_657.jpg, 0, 1, 0, 22.79363
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_760.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_760.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_760.jpg, 0, 1, 0, 23.78739
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_862.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_862.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_862.jpg, 0, 1, 0, 24.75336
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_21_965.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_21_965.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_21_965.jpg, 0, 1, 0, 25.71423
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_069.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_069.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_069.jpg, 0, 1, 0, 26.66382
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_169.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_169.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_169.jpg, -0.1898724, 1, 0, 27.58869
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_277.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_277.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_277.jpg, -0.3790917, 1, 0, 28.54327
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_382.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_382.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_382.jpg, -0.06399383, 1, 0, 29.46172
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_483.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_483.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_483.jpg, 0, 1, 0, 30.19118
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_589.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_589.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_589.jpg, 0, 1, 0, 30.19016
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_694.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_694.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_694.jpg, 0, 1, 0, 30.19025
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_800.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_800.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_800.jpg, 0, 1, 0, 30.1903
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_22_903.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_22_903.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_22_903.jpg, 0, 1, 0, 30.1903
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_006.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_006.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_006.jpg, -0.1974552, 1, 0, 30.17987
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_108.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_108.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_108.jpg, -0.5055165, 1, 0, 30.13727
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_244.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_244.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_244.jpg, -0.3034036, 1, 0, 30.1932
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_344.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_344.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_344.jpg, -0.002190966, 1, 0, 30.18548
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_451.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_451.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_451.jpg, 0, 1, 0, 30.18953
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_552.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_552.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_552.jpg, 0, 1, 0, 30.19051
